271331,2022-08-20 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,300,1
270312,2022-08-20 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,300,1
269689,2022-08-19 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,300,1
268475,2022-08-16 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,300,1
268385,2022-08-16 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,300,1
267840,2022-08-15 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267834,2022-08-15 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267828,2022-08-15 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267827,2022-08-15 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267826,2022-08-15 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267825,2022-08-15 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267640,2022-08-15 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267574,2022-08-15 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267367,2022-08-15 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267262,2022-08-15 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
267232,2022-08-15 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
266942,2022-08-15 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
266940,2022-08-15 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
266295,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
266017,2022-08-14 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
265921,2022-08-14 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
265915,2022-08-14 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
265694,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
265661,2022-08-14 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
265367,2022-08-14 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
265198,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
265186,2022-08-14 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
265041,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
264968,2022-08-14 0:00:00,Rejected by CM,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
264877,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
264774,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
264714,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
264640,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
264451,2022-08-14 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
264450,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
