133170,1000,2
133161,1000,2
133108,1000,2
133091,1000,2
133062,1000,2
132965,1000,2
132944,1000,2
132919,1000,2
132915,1000,2
132906,1000,2
132844,1000,2
132758,1000,2
132713,1000,2
132655,1000,2
132618,1000,2
132614,1000,2
132612,1000,2
132610,1000,2
132558,1000,2
132477,1000,2
132450,1000,2
132437,1000,2
132435,1000,2
132427,1000,2
132388,1000,2
132311,1000,2
132295,1000,2
132221,1000,2
132219,1000,2
132126,1000,2
132122,1000,2
132108,1000,2
132086,1000,2
132061,1000,2
132052,1000,2
132048,1000,2
132026,1000,2
131968,1000,2
131937,1000,2
131934,1000,2
131919,1000,2
131915,1000,2
131899,1000,2
131898,1000,2
131896,1000,2
131890,1000,2
131883,1000,2
131882,1000,2
131875,1000,2
131858,1000,2
131854,1000,2
131853,1000,2
131851,1000,2
131845,1000,2
131775,1000,2
131629,1000,2
131625,1000,2
131599,1000,2
131596,1000,2
131591,1000,2
131567,1000,2
131541,1000,2
131468,1000,2
131446,1000,2
131400,1000,2
131371,1000,2
131355,1000,2
131353,1000,2
131326,1000,2
131316,1000,2
131156,1000,2
131127,1000,2
131078,1000,2
131066,1000,2
131056,1000,2
131039,1000,2
131032,1000,2
131001,1000,2
130983,1000,2
130945,1000,2
130920,1000,2
130900,1000,2
130885,1000,2
130880,1000,2
130874,1000,2
130862,1000,2
130818,1000,2
130785,1000,2
130773,1000,2
130706,1000,2
130702,1000,2
130693,1000,2
130674,1000,2
130657,1000,2
130626,1000,2
130554,1000,2
130551,1000,2
130521,1000,2
130491,1000,2
130488,1000,2
130483,1000,2
130465,1000,2
130459,1000,2
130447,1000,2
130438,1000,2
130435,1000,2
130413,1000,2
130405,1000,2
130288,1000,2
130279,1000,2
130226,1000,2
130186,1000,2
130185,1000,2
130165,1000,2
130101,1000,2
130096,1000,2
130070,1000,2
130069,1000,2
130002,1000,2
129963,1000,2
129953,1000,2
129855,1000,2
129832,1000,2
129822,1000,2
129787,1000,2
129775,1000,2
129769,1000,2
129763,1000,2
129736,1000,2
129733,1000,2
129714,1000,2
129711,1000,2
129708,1000,2
129570,1000,2
129567,1000,2
129484,1000,2
129323,1000,2
129321,1000,2
129304,1000,2
129267,1000,2
129194,1000,2
129164,1000,2
129144,1000,2
129143,1000,2
129138,1000,2
129103,1000,2
129102,1000,2
129094,1000,2
129086,1000,2
129078,1000,2
129066,1000,2
129050,1000,2
129040,1000,2
128979,1000,2
128931,1000,2
128883,1000,2
128875,1000,2
128858,1000,2
128853,1000,2
128852,1000,2
128825,1000,2
128823,1000,2
128758,1000,2
128745,1000,2
128703,1000,2
128701,1000,2
128684,1000,2
128645,1000,2
128619,1000,2
128610,1000,2
128562,1000,2
128559,1000,2
128512,1000,2
128430,1000,2
128429,1000,2
128425,1000,2
128405,1000,2
128292,1000,2
128261,1000,2
128260,1000,2
128241,1000,2
128240,1000,2
128215,1000,2
128207,1000,2
128205,1000,2
128195,1000,2
128158,1000,2
128093,1000,2
128092,1000,2
128091,1000,2
128022,1000,2
127933,1000,2
127878,1000,2
127863,1000,2
127862,1000,2
127861,1000,2
127853,1000,2
127849,1000,2
127848,1000,2
127847,1000,2
127846,1000,2
127830,1000,2
127825,1000,2
127824,1000,2
127821,1000,2
127819,1000,2
127816,1000,2
127815,1000,2
127810,1000,2
127792,1000,2
127781,1000,2
127744,1000,2
127720,1000,2
127714,1000,2
127675,1000,2
127666,1000,2
127629,1000,2
127577,1000,2
127543,1000,2
127503,1000,2
127455,1000,2
127437,1000,2
127407,1000,2
127385,1000,2
127356,1000,2
127312,1000,2
127309,1000,2
127307,1000,2
127238,1000,2
127157,1000,2
127146,1000,2
127079,1000,2
127064,1000,2
127061,1000,2
127060,1000,2
127059,1000,2
126961,1000,2
126956,1000,2
126955,1000,2
126946,1000,2
126943,1000,2
126940,1000,2
126937,1000,2
126930,1000,2
126915,1000,2
126908,1000,2
126871,1000,2
126859,1000,2
126842,1000,2
126803,1000,2
126775,1000,2
126773,1000,2
126767,1000,2
126752,1000,2
126666,1000,2
126621,1000,2
126610,1000,2
126600,1000,2
126596,1000,2
126587,1000,2
126582,1000,2
126579,1000,2
126577,1000,2
126574,1000,2
126501,1000,2
126480,1000,2
126478,1000,2
126474,1000,2
126424,1000,2
126411,1000,2
126406,1000,2
126405,1000,2
126381,1000,2
126374,1000,2
126342,1000,2
126218,1000,2
126164,1000,2
126152,1000,2
126104,1000,2
126100,1000,2
126068,1000,2
126061,1000,2
126053,1000,2
126050,1000,2
126045,1000,2
126033,1000,2
126028,1000,2
126027,1000,2
126021,1000,2
126020,1000,2
126017,1000,2
126012,1000,2
125984,1000,2
125981,1000,2
125964,1000,2
125880,1000,2
125877,1000,2
125867,1000,2
125865,1000,2
125863,1000,2
125860,1000,2
125853,1000,2
125848,1000,2
125835,1000,2
125821,1000,2
125820,1000,2
125791,1000,2
125749,1000,2
125739,1000,2
125738,1000,2
125715,1000,2
125713,1000,2
125692,1000,2
125687,1000,2
125655,1000,2
125641,1000,2
125567,1000,2
125561,1000,2
125558,1000,2
125523,1000,2
125522,1000,2
125448,1000,2
125445,1000,2
125444,1000,2
125442,1000,2
125441,1000,2
125435,1000,2
125432,1000,2
125417,1000,2
125409,1000,2
125405,1000,2
125404,1000,2
125402,1000,2
125382,1000,2
125285,1000,2
125281,1000,2
125261,1000,2
125258,1000,2
125257,1000,2
125256,1000,2
125255,1000,2
125189,1000,2
125076,1000,2
125075,1000,2
125074,1000,2
125072,1000,2
125071,1000,2
125070,1000,2
125069,1000,2
125068,1000,2
125067,1000,2
125066,1000,2
125065,1000,2
125064,1000,2
125063,1000,2
125057,1000,2
125056,1000,2
125030,1000,2
124972,1000,2
124970,1000,2
124951,1000,2
124946,1000,2
124945,1000,2
124913,1000,2
124894,1000,2
124816,1000,2
124738,1000,2
124724,1000,2
124707,1000,2
124703,1000,2
124640,1000,2
124637,1000,2
124635,1000,2
124634,1000,2
124614,1000,2
124560,1000,2
124543,1000,2
124503,1000,2
124502,1000,2
124487,1000,2
124426,1000,2
124424,1000,2
124345,1000,2
124283,1000,2
124195,1000,2
124136,1000,2
124126,1000,2
124124,1000,2
124121,1000,2
124120,1000,2
124111,1000,2
124006,1000,2
123956,1000,2
123948,1000,2
123940,1000,2
123884,1000,2
123878,1000,2
123871,1000,2
123863,1000,2
123841,1000,2
123824,1000,2
123768,1000,2
123766,1000,2
123760,1000,2
123698,1000,2
123658,1000,2
123646,1000,2
123641,1000,2
123590,1000,2
123535,1000,2
123523,1000,2
123508,1000,2
123495,1000,2
123492,1000,2
123448,1000,2
123432,1000,2
123430,1000,2
123427,1000,2
123424,1000,2
123400,1000,2
123398,1000,2
123381,1000,2
123340,1000,2
123297,1000,2
123274,1000,2
123260,1000,2
123200,1000,2
123142,1000,2
123126,1000,2
123121,1000,2
123111,1000,2
123070,1000,2
123042,1000,2
122998,1000,2
122991,1000,2
122888,1000,2
122857,1000,2
122831,1000,2
122816,1000,2
122799,1000,2
122787,1000,2
122762,1000,2
122761,1000,2
122712,1000,2
122711,1000,2
122709,1000,2
122667,1000,2
122663,1000,2
122662,1000,2
122605,1000,2
122600,1000,2
122599,1000,2
122594,1000,2
122587,1000,2
122586,1000,2
122585,1000,2
122584,1000,2
122583,1000,2
122582,1000,2
122538,1000,2
122537,1000,2
122535,1000,2
122534,1000,2
122513,1000,2
122503,1000,2
122502,1000,2
122491,1000,2
122420,1000,2
122416,1000,2
122413,1000,2
122382,1000,2
122363,1000,2
122326,1000,2
122325,1000,2
122321,1000,2
122319,1000,2
122259,1000,2
122245,1000,2
122215,1000,2
122210,1000,2
122203,1000,2
122202,1000,2
122200,1000,2
122167,1000,2
122105,1000,2
122104,1000,2
122088,1000,2
122087,1000,2
122056,1000,2
122055,1000,2
122011,1000,2
122009,1000,2
121986,1000,2
121985,1000,2
121984,1000,2
121983,1000,2
121981,1000,2
121974,1000,2
121973,1000,2
121925,1000,2
121901,1000,2
121893,1000,2
121847,1000,2
121829,1000,2
121808,1000,2
121806,1000,2
121804,1000,2
121793,1000,2
121701,1000,2
121657,1000,2
121649,1000,2
121640,1000,2
121639,1000,2
121638,1000,2
121629,1000,2
121625,1000,2
121624,1000,2
121623,1000,2
121622,1000,2
121621,1000,2
121620,1000,2
121619,1000,2
121618,1000,2
121617,1000,2
121616,1000,2
121615,1000,2
121614,1000,2
121613,1000,2
121612,1000,2
121611,1000,2
121610,1000,2
121584,1000,2
121580,1000,2
121579,1000,2
121552,1000,2
121549,1000,2
121517,1000,2
121515,1000,2
121514,1000,2
121481,1000,2
121468,1000,2
121467,1000,2
121466,1000,2
121463,1000,2
121456,1000,2
121455,1000,2
121419,1000,2
121410,1000,2
121405,1000,2
121404,1000,2
121380,1000,2
121377,1000,2
121376,1000,2
121373,1000,2
121372,1000,2
121369,1000,2
121367,1000,2
121357,1000,2
121353,1000,2
121350,1000,2
121347,1000,2
121345,1000,2
121326,1000,2
121324,1000,2
121323,1000,2
121319,1000,2
121318,1000,2
121317,1000,2
121313,1000,2
121305,1000,2
121296,1000,2
121293,1000,2
121292,1000,2
121291,1000,2
121283,1000,2
121276,1000,2
121269,1000,2
121268,1000,2
121267,1000,2
121266,1000,2
121264,1000,2
121245,1000,2
121238,1000,2
121226,1000,2
121225,1000,2
121220,1000,2
121219,1000,2
121218,1000,2
121216,1000,2
121215,1000,2
121212,1000,2
121209,1000,2
121207,1000,2
121203,1000,2
121184,1000,2
121183,1000,2
121178,1000,2
121177,1000,2
121173,1000,2
121171,1000,2
121169,1000,2
121168,1000,2
121159,1000,2
121152,1000,2
121151,1000,2
121148,1000,2
121136,1000,2
121131,1000,2
121125,1000,2
121123,1000,2
121116,1000,2
121115,1000,2
121114,1000,2
121113,1000,2
121102,1000,2
121096,1000,2
121078,1000,2
121077,1000,2
121076,1000,2
121067,1000,2
121065,1000,2
121062,1000,2
121060,1000,2
121059,1000,2
121058,1000,2
121057,1000,2
121053,1000,2
121051,1000,2
121049,1000,2
121034,1000,2
121033,1000,2
121030,1000,2
121006,1000,2
121005,1000,2
121004,1000,2
121001,1000,2
120997,1000,2
120996,1000,2
120988,1000,2
120987,1000,2
120986,1000,2
120971,1000,2
120964,1000,2
120961,1000,2
120956,1000,2
120955,1000,2
120953,1000,2
120948,1000,2
120933,1000,2
120932,1000,2
120931,1000,2
120930,1000,2
120929,1000,2
120928,1000,2
120927,1000,2
120926,1000,2
120925,1000,2
120924,1000,2
120903,1000,2
120902,1000,2
120899,1000,2
120898,1000,2
120896,1000,2
120894,1000,2
120893,1000,2
120892,1000,2
120891,1000,2
120875,1000,2
120874,1000,2
120872,1000,2
120871,1000,2
120868,1000,2
120867,1000,2
120865,1000,2
120864,1000,2
120858,1000,2
120841,1000,2
120840,1000,2
120839,1000,2
120838,1000,2
120836,1000,2
120821,1000,2
120820,1000,2
120819,1000,2
120800,1000,2
120799,1000,2
120798,1000,2
120797,1000,2
120796,1000,2
120784,1000,2
120757,1000,2
120754,1000,2
120734,1000,2
120729,1000,2
120728,1000,2
120724,1000,2
120723,1000,2
120720,1000,2
120719,1000,2
120714,1000,2
120701,1000,2
120700,1000,2
120697,1000,2
120696,1000,2
120694,1000,2
120693,1000,2
120692,1000,2
120680,1000,2
120679,1000,2
120676,1000,2
120669,1000,2
120661,1000,2
120651,1000,2
120648,1000,2
120635,1000,2
120634,1000,2
120633,1000,2
120632,1000,2
120631,1000,2
120630,1000,2
120629,1000,2
120628,1000,2
120627,1000,2
120623,1000,2
120622,1000,2
120621,1000,2
120620,1000,2
120619,1000,2
120617,1000,2
120607,1000,2
120592,1000,2
120591,1000,2
120584,1000,2
120582,1000,2
120579,1000,2
120577,1000,2
120569,1000,2
120568,1000,2
120566,1000,2
120565,1000,2
120560,1000,2
120558,1000,2
120556,1000,2
120553,1000,2
120550,1000,2
120545,1000,2
120543,1000,2
120535,1000,2
120533,1000,2
120529,1000,2
120525,1000,2
120501,1000,2
120500,1000,2
120498,1000,2
120497,1000,2
120496,1000,2
120495,1000,2
120494,1000,2
120492,1000,2
120489,1000,2
120487,1000,2
120478,1000,2
120476,1000,2
120473,1000,2
120471,1000,2
120467,1000,2
120466,1000,2
120464,1000,2
120463,1000,2
120460,1000,2
120456,1000,2
120450,1000,2
120449,1000,2
120430,1000,2
120429,1000,2
120427,1000,2
120425,1000,2
120387,1000,2
120386,1000,2
120384,1000,2
120383,1000,2
120379,1000,2
120364,1000,2
120358,1000,2
120357,1000,2
120335,1000,2
120325,1000,2
120318,1000,2
120309,1000,2
120308,1000,2
120301,1000,2
120298,1000,2
120295,1000,2
120292,1000,2
120281,1000,2
120279,1000,2
120277,1000,2
120276,1000,2
120274,1000,2
120272,1000,2
120270,1000,2
120267,1000,2
120259,1000,2
120255,1000,2
120254,1000,2
120251,1000,2
120248,1000,2
120244,1000,2
120236,1000,2
120235,1000,2
120231,1000,2
120228,1000,2
120224,1000,2
120201,1000,2
120199,1000,2
120192,1000,2
120184,1000,2
120177,1000,2
120175,1000,2
120173,1000,2
120170,1000,2
120168,1000,2
120166,1000,2
120164,1000,2
120161,1000,2
120150,1000,2
120147,1000,2
120137,1000,2
120135,1000,2
120133,1000,2
120131,1000,2
120130,1000,2
120129,1000,2
120121,1000,2
120115,1000,2
120113,1000,2
120102,1000,2
120097,1000,2
120091,1000,2
120088,1000,2
120084,1000,2
120083,1000,2
120082,1000,2
120053,1000,2
120051,1000,2
120044,1000,2
120038,1000,2
120034,1000,2
120033,1000,2
120023,1000,2
120018,1000,2
120014,1000,2
120013,1000,2
120006,1000,2
119965,1000,2
119963,1000,2
119961,1000,2
119957,1000,2
119952,1000,2
119947,1000,2
119946,1000,2
119943,1000,2
119939,1000,2
119937,1000,2
119935,1000,2
119934,1000,2
119933,1000,2
119923,1000,2
119911,1000,2
119906,1000,2
119905,1000,2
119897,1000,2
119862,1000,2
119856,1000,2
119845,1000,2
119836,1000,2
119835,1000,2
119818,1000,2
119816,1000,2
119808,1000,2
119805,1000,2
119800,1000,2
119799,1000,2
119791,1000,2
119776,1000,2
119762,1000,2
119759,1000,2
119758,1000,2
119753,1000,2
119746,1000,2
119743,1000,2
119741,1000,2
119732,1000,2
119718,1000,2
119713,1000,2
119712,1000,2
119711,1000,2
119706,1000,2
119702,1000,2
119695,1000,2
119687,1000,2
119678,1000,2
119675,1000,2
119674,1000,2
119671,1000,2
119664,1000,2
119659,1000,2
119656,1000,2
119652,1000,2
119649,1000,2
119642,1000,2
119641,1000,2
119635,1000,2
119629,1000,2
119621,1000,2
119616,1000,2
119613,1000,2
119603,1000,2
119602,1000,2
119593,1000,2
119580,1000,2
119570,1000,2
119568,1000,2
119547,1000,2
119527,1000,2
119526,1000,2
119501,1000,2
119498,1000,2
119495,1000,2
119494,1000,2
119490,1000,2
119489,1000,2
119487,1000,2
119468,1000,2
119454,1000,2
119438,1000,2
119432,1000,2
119428,1000,2
119424,1000,2
119422,1000,2
119419,1000,2
119414,1000,2
119411,1000,2
119407,1000,2
119405,1000,2
119401,1000,2
119397,1000,2
119396,1000,2
119390,1000,2
119388,1000,2
119387,1000,2
119380,1000,2
119376,1000,2
119374,1000,2
119370,1000,2
119363,1000,2
119357,1000,2
119342,1000,2
119340,1000,2
119334,1000,2
119333,1000,2
119327,1000,2
119325,1000,2
119320,1000,2
119317,1000,2
119315,1000,2
119313,1000,2
119311,1000,2
119309,1000,2
119306,1000,2
119305,1000,2
119303,1000,2
119296,1000,2
119295,1000,2
119288,1000,2
119284,1000,2
119277,1000,2
119264,1000,2
119257,1000,2
119253,1000,2
119252,1000,2
119228,1000,2
119200,1000,2
119196,1000,2
119192,1000,2
119186,1000,2
119181,1000,2
119180,1000,2
119178,1000,2
119172,1000,2
119170,1000,2
119168,1000,2
119165,1000,2
119154,1000,2
119146,1000,2
119141,1000,2
119139,1000,2
119137,1000,2
119129,1000,2
119122,1000,2
119118,1000,2
119109,1000,2
119107,1000,2
119069,1000,2
119067,1000,2
119066,1000,2
119065,1000,2
119058,1000,2
119042,1000,2
119041,1000,2
118959,1000,2
118954,1000,2
118951,1000,2
118950,1000,2
118948,1000,2
118947,1000,2
118936,1000,2
118933,1000,2
118932,1000,2
118921,1000,2
118920,1000,2
118919,1000,2
118918,1000,2
118917,1000,2
118916,1000,2
118915,1000,2
118914,1000,2
118912,1000,2
118911,1000,2
118910,1000,2
118909,1000,2
118908,1000,2
118906,1000,2
118904,1000,2
118903,1000,2
118902,1000,2
118901,1000,2
118900,1000,2
118897,1000,2
118895,1000,2
118887,1000,2
118886,1000,2
118876,1000,2
118859,1000,2
118858,1000,2
118854,1000,2
118849,1000,2
118836,1000,2
118796,1000,2
118793,1000,2
118774,1000,2
118761,1000,2
118756,1000,2
118742,1000,2
118737,1000,2
118734,1000,2
118726,1000,2
118724,1000,2
118702,1000,2
118697,1000,2
118665,1000,2
118664,1000,2
118604,1000,2
118602,1000,2
118589,1000,2
118562,1000,2
118549,1000,2
118538,1000,2
118531,1000,2
118519,1000,2
118510,1000,2
118509,1000,2
118500,1000,2
118494,1000,2
118491,1000,2
118469,1000,2
118461,1000,2
118409,1000,2
118405,1000,2
118397,1000,2
118388,1000,2
118383,1000,2
118350,1000,2
118348,1000,2
118334,1000,2
118328,1000,2
118326,1000,2
118312,1000,2
118311,1000,2
118302,1000,2
118300,1000,2
118298,1000,2
118281,1000,2
118273,1000,2
118271,1000,2
118270,1000,2
118269,1000,2
118263,1000,2
118261,1000,2
118251,1000,2
118248,1000,2
118245,1000,2
118240,1000,2
118239,1000,2
118228,1000,2
118227,1000,2
118225,1000,2
118224,1000,2
118222,1000,2
118215,1000,2
118210,1000,2
118192,1000,2
118188,1000,2
118180,1000,2
118174,1000,2
118160,1000,2
118158,1000,2
118146,1000,2
118135,1000,2
118128,1000,2
118109,1000,2
118100,1000,2
118092,1000,2
118087,1000,2
118074,1000,2
118068,1000,2
118062,1000,2
118059,1000,2
118058,1000,2
118050,1000,2
118039,1000,2
118035,1000,2
118032,1000,2
118030,1000,2
118028,1000,2
118025,1000,2
118022,1000,2
118017,1000,2
118009,1000,2
117993,1000,2
117992,1000,2
117991,1000,2
117988,1000,2
117987,1000,2
117981,1000,2
117970,1000,2
117967,1000,2
117963,1000,2
117962,1000,2
117961,1000,2
117957,1000,2
117944,1000,2
117931,1000,2
117924,1000,2
117910,1000,2
117905,1000,2
117896,1000,2
117891,1000,2
117890,1000,2
117882,1000,2
117876,1000,2
117875,1000,2
117873,1000,2
117864,1000,2
117856,1000,2
117842,1000,2
117837,1000,2
117830,1000,2
117823,1000,2
117822,1000,2
117815,1000,2
117811,1000,2
117807,1000,2
117806,1000,2
117800,1000,2
117797,1000,2
117796,1000,2
117793,1000,2
117791,1000,2
117784,1000,2
117783,1000,2
117782,1000,2
117781,1000,2
117780,1000,2
117779,1000,2
117778,1000,2
117776,1000,2
117765,1000,2
117747,1000,2
117745,1000,2
117727,1000,2
117724,1000,2
117707,1000,2
117704,1000,2
117700,1000,2
117695,1000,2
117694,1000,2
117683,1000,2
117681,1000,2
117672,1000,2
117670,1000,2
117666,1000,2
117663,1000,2
117661,1000,2
117659,1000,2
117651,1000,2
117650,1000,2
117649,1000,2
117646,1000,2
117645,1000,2
117641,1000,2
117640,1000,2
117632,1000,2
117629,1000,2
117625,1000,2
117614,1000,2
117613,1000,2
117612,1000,2
117611,1000,2
117610,1000,2
117609,1000,2
117608,1000,2
117607,1000,2
117606,1000,2
117605,1000,2
117604,1000,2
117603,1000,2
117602,1000,2
117601,1000,2
117600,1000,2
117599,1000,2
117594,1000,2
117593,1000,2
117585,1000,2
117576,1000,2
117567,1000,2
117554,1000,2
117552,1000,2
117551,1000,2
117550,1000,2
117544,1000,2
117542,1000,2
117541,1000,2
117527,1000,2
117526,1000,2
117525,1000,2
117521,1000,2
117520,1000,2
117509,1000,2
117508,1000,2
117506,1000,2
117497,1000,2
117493,1000,2
117479,1000,2
117475,1000,2
117474,1000,2
117473,1000,2
117472,1000,2
117471,1000,2
117469,1000,2
117468,1000,2
117461,1000,2
117456,1000,2
117455,1000,2
117451,1000,2
117430,1000,2
117429,1000,2
117426,1000,2
117416,1000,2
117413,1000,2
117410,1000,2
117408,1000,2
117407,1000,2
117405,1000,2
117402,1000,2
117401,1000,2
117400,1000,2
117399,1000,2
117396,1000,2
117394,1000,2
117391,1000,2
117390,1000,2
117388,1000,2
117386,1000,2
117384,1000,2
117382,1000,2
117377,1000,2
117374,1000,2
117371,1000,2
117363,1000,2
117362,1000,2
117361,1000,2
117359,1000,2
117356,1000,2
117351,1000,2
117350,1000,2
117349,1000,2
117346,1000,2
117345,1000,2
117341,1000,2
117339,1000,2
117334,1000,2
117333,1000,2
117332,1000,2
117331,1000,2
117330,1000,2
117329,1000,2
117327,1000,2
117326,1000,2
117325,1000,2
117316,1000,2
117313,1000,2
117312,1000,2
117298,1000,2
117297,1000,2
117295,1000,2
117288,1000,2
117283,1000,2
117282,1000,2
117280,1000,2
117278,1000,2
117273,1000,2
117241,1000,2
117239,1000,2
117238,1000,2
117234,1000,2
117232,1000,2
117229,1000,2
117219,1000,2
117218,1000,2
117217,1000,2
117216,1000,2
117215,1000,2
117214,1000,2
117213,1000,2
117212,1000,2
117211,1000,2
117204,1000,2
117197,1000,2
117193,1000,2
117162,1000,2
117161,1000,2
117160,1000,2
117157,1000,2
117155,1000,2
117154,1000,2
117153,1000,2
117148,1000,2
117147,1000,2
117138,1000,2
117136,1000,2
117135,1000,2
117134,1000,2
117131,1000,2
117122,1000,2
117120,1000,2
117119,1000,2
117116,1000,2
117115,1000,2
117113,1000,2
117112,1000,2
117111,1000,2
117110,1000,2
117108,1000,2
117106,1000,2
117100,1000,2
117089,1000,2
117087,1000,2
117086,1000,2
117085,1000,2
117082,1000,2
117067,1000,2
117066,1000,2
117065,1000,2
117061,1000,2
117060,1000,2
117059,1000,2
117058,1000,2
117054,1000,2
117034,1000,2
117029,1000,2
117026,1000,2
117023,1000,2
117022,1000,2
117014,1000,2
117013,1000,2
117011,1000,2
117010,1000,2
117008,1000,2
117002,1000,2
117000,1000,2
116999,1000,2
116997,1000,2
116990,1000,2
116989,1000,2
116984,1000,2
116979,1000,2
116978,1000,2
116971,1000,2
116968,1000,2
116966,1000,2
116965,1000,2
116964,1000,2
116962,1000,2
116959,1000,2
116958,1000,2
116950,1000,2
116945,1000,2
116938,1000,2
116937,1000,2
116929,1000,2
116917,1000,2
116916,1000,2
116894,1000,2
116893,1000,2
116884,1000,2
116868,1000,2
116865,1000,2
116863,1000,2
116860,1000,2
116857,1000,2
116855,1000,2
116852,1000,2
116851,1000,2
116849,1000,2
116848,1000,2
116847,1000,2
116842,1000,2
116841,1000,2
116840,1000,2
116837,1000,2
116818,1000,2
116816,1000,2
116815,1000,2
116813,1000,2
116804,1000,2
116803,1000,2
116802,1000,2
116795,1000,2
116790,1000,2
116784,1000,2
116770,1000,2
116767,1000,2
116735,1000,2
116732,1000,2
116731,1000,2
116716,1000,2
116712,1000,2
116711,1000,2
116683,1000,2
116662,1000,2
116646,1000,2
116633,1000,2
116612,1000,2
116609,1000,2
116608,1000,2
116607,1000,2
116605,1000,2
116603,1000,2
116601,1000,2
116596,1000,2
116591,1000,2
116586,1000,2
116580,1000,2
116576,1000,2
116574,1000,2
116573,1000,2
116572,1000,2
116570,1000,2
116567,1000,2
116566,1000,2
116565,1000,2
116560,1000,2
116559,1000,2
116558,1000,2
116557,1000,2
116555,1000,2
116549,1000,2
116532,1000,2
116529,1000,2
116527,1000,2
116525,1000,2
116524,1000,2
116511,1000,2
116507,1000,2
116466,1000,2
116450,1000,2
116445,1000,2
116428,1000,2
116424,1000,2
116419,1000,2
116406,1000,2
116402,1000,2
116391,1000,2
116380,1000,2
116373,1000,2
116370,1000,2
116366,1000,2
116361,1000,2
116354,1000,2
116351,1000,2
116349,1000,2
116330,1000,2
116328,1000,2
116323,1000,2
116301,1000,2
116290,1000,2
116288,1000,2
116286,1000,2
116282,1000,2
116269,1000,2
116266,1000,2
116263,1000,2
116262,1000,2
116258,1000,2
116251,1000,2
116246,1000,2
116244,1000,2
116222,1000,2
116218,1000,2
116215,1000,2
116214,1000,2
116206,1000,2
116190,1000,2
116175,1000,2
116169,1000,2
116162,1000,2
116158,1000,2
116152,1000,2
116148,1000,2
116146,1000,2
116136,1000,2
116135,1000,2
116129,1000,2
116124,1000,2
116122,1000,2
116121,1000,2
116102,1000,2
116098,1000,2
116095,1000,2
116076,1000,2
116075,1000,2
116060,1000,2
116059,1000,2
116049,1000,2
116041,1000,2
116037,1000,2
116032,1000,2
116031,1000,2
116028,1000,2
116025,1000,2
116017,1000,2
116016,1000,2
116007,1000,2
116003,1000,2
115998,1000,2
115997,1000,2
115995,1000,2
115989,1000,2
115986,1000,2
